"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ChildOfTheDice: Giving away 1x @SOLgods_ (worth +2.5 SOL) to 1 lucky winner! 🔥

To enter:
- Follow me @ChildOfTheDice (🔔)
- RT &amp; Like
-…",FALSE,0,NA,2021-12-04 13:38:19,FALSE,NA,"1467126120587964416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndrejUrbancic1",631,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:38:19,FALSE,NA,"1467126118381756417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dtikhonov",17400,TRUE,FALSE,NA,NA
"@SollySolana @MightyDozie84 
@SKIBBZNATION 
@Blaccck15 

Amazing project, great roadmap and community 🔥
To the moon… https://t.co/Lv4lWJI2mk",FALSE,0,"SollySolana",2021-12-04 13:38:17,TRUE,"1467108410655186947","1467126110697762827","1464848857502781444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","words_of_x",0,FALSE,FALSE,NA,NA
"RT @nftpadofficial: ⚡️ @soldexai is launching on NFTPad! 🚀

📅 #IDO Date: Dec 8th, 12:00 UTC on @NFTPadofficial 🚀

Read more 👉 https://t.co/…",FALSE,0,NA,2021-12-04 13:38:15,FALSE,NA,"1467126102174822405",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","raju_lphs",12,TRUE,FALSE,NA,NA
"RT @xhashtagio: xTaggers, here’s your chance to #Earn up to 600% APR by simply staking your XTAG-USDC LP in our Fusion farming pool on @Ray…",FALSE,0,NA,2021-12-04 13:38:14,FALSE,NA,"1467126100404887555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","u_fabiyi",285,TRUE,FALSE,NA,NA
"RT @rosearmy1305: Which one will bring you to the moon?😘😘😘

@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

#Defi #Cryp…",FALSE,0,NA,2021-12-04 13:38:13,FALSE,NA,"1467126095892062210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueShot00",18,TRUE,FALSE,NA,NA
"Every day I check the price. 

BAD PRICE. 

#Solana #SOL $BTC $SOL #SolanaNFTs",FALSE,0,NA,2021-12-04 13:38:11,FALSE,NA,"1467126085418569730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Konzo0",0,FALSE,FALSE,NA,NA
"RT @rosearmy1305: Which one will bring you to the moon?😘😘😘

@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

#Defi #Cryp…",FALSE,0,NA,2021-12-04 13:38:08,FALSE,NA,"1467126072990830595",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bag0002",18,TRUE,FALSE,NA,NA
"RT @JAY_NFTs: 🎁GIVEAWAY🎁

📅Date: 05/12
🏷️Price: 0.1 SOL
🏆Prize: 1 x NFT 

1⃣Follow @JAY_NFTs / @KittySolGang
2⃣RT + Like ❤️
3⃣Tag 3 Friends…",FALSE,0,NA,2021-12-04 13:38:07,FALSE,NA,"1467126068939132933",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rein_ortiz",35,TRUE,FALSE,NA,NA
"RT @cryptosanthoshg: 🎁#NFTGiveaway 🎁

💎 Carnivarous plant Club is a collection of 1111 carnivores on #Solana 💎

To win: 
✅ Rt &amp; Tag 2 frien…",FALSE,0,NA,2021-12-04 13:38:07,FALSE,NA,"1467126068855324676",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cryptosanthoshg",140,TRUE,FALSE,NA,NA
"RT @edz_lozano: $50 |IDR | GCASH GIVEAWAY!

✅ Follow @cosmopuffsNFT + RT their 📌
✅ RT This 

Ends in 8 hrs

#Solana #NFTs #NFTGiveaway http…",FALSE,0,NA,2021-12-04 13:38:05,FALSE,NA,"1467126062371184652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonkookie_Van",1658,TRUE,FALSE,NA,NA
"@SollySolana Brilliant Project sir ❤️. I am very happy to participate in this project. The structure of this projec… https://t.co/0W7Pr674vo",FALSE,0,"SollySolana",2021-12-04 13:38:04,TRUE,"1467108410655186947","1467126058067578884","1464848857502781444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","humble63274105",0,FALSE,FALSE,NA,NA
"RT @nftpadofficial: ⚡️ @soldexai is launching on NFTPad! 🚀

📅 #IDO Date: Dec 8th, 12:00 UTC on @NFTPadofficial 🚀

Read more 👉 https://t.co/…",FALSE,0,NA,2021-12-04 13:38:04,FALSE,NA,"1467126057924841483",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnsariSamm1",12,TRUE,FALSE,NA,NA
"@SollySolana I""am join participasi sir for great project 

@AkilahInstitute 
@AkilahInstitute 
@putlu1… https://t.co/tryaRRzVTg",FALSE,0,"SollySolana",2021-12-04 13:38:04,TRUE,"1467108410655186947","1467126057077596171","1464848857502781444","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mamat55610433",0,FALSE,FALSE,NA,NA
"RT @NftRated: Solana Chick Business is listed on MoonRank!!🐥
https://t.co/SaBbs3TAJW

Catch your rare one! Mint is OPEN!🐥
https://t.co/6ngY…",FALSE,0,NA,2021-12-04 13:38:02,FALSE,NA,"1467126050203316225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndasKonst",47,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:38:02,FALSE,NA,"1467126049410629634",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","letiamon",17400,TRUE,FALSE,NA,NA
"RT @solarmyofficial: 👉#Solarmy announces top upcoming #IDOs on @solanium_io in December. 🔥🔥

Which one will bring you to the moon? 🚀🚀

@Syn…",FALSE,0,NA,2021-12-04 13:38:02,FALSE,NA,"1467126049255608324",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaX595",21,TRUE,FALSE,NA,NA
"RT @daisy_btc: Upcoming #IDOs on @solanium_io in December

👇 👇 👇 👇 👇 
@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

😇…",FALSE,0,NA,2021-12-04 13:38:01,FALSE,NA,"1467126046109868033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueShot00",16,TRUE,FALSE,NA,NA
"RT @souljaboy: #Mint a @SolCelebs on https://t.co/n6pyOREfA9 for only 1 $SOL and a chance to win $250K in mint prizes

🎉$5000 #Giveaway 🎉
T…",FALSE,0,NA,2021-12-04 13:38:01,FALSE,NA,"1467126046000484357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raikerries",4546,TRUE,FALSE,NA,NA
"RT @AntoLenin5: The @SolanaSail ecosystem boasts a lightning-fast transaction speed when compared to Compound Finance on #Eth. A single tra…",FALSE,0,NA,2021-12-04 13:38:01,FALSE,NA,"1467126044440215552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HosseinSailor",1,TRUE,FALSE,NA,NA
"RT @rosearmy1305: Which one will bring you to the moon?😘😘😘

@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

#Defi #Cryp…",FALSE,0,NA,2021-12-04 13:38:00,FALSE,NA,"1467126039457722372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaX595",18,TRUE,FALSE,NA,NA
"RT @nftpadofficial: ⚡️ @soldexai is launching on NFTPad! 🚀

📅 #IDO Date: Dec 8th, 12:00 UTC on @NFTPadofficial 🚀

Read more 👉 https://t.co/…",FALSE,0,NA,2021-12-04 13:38:00,FALSE,NA,"1467126039188963333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkseidRon",12,TRUE,FALSE,NA,NA
"RT @SollySolana: SSO Airdrops 

Step 1. Follow us on Twitter:- https://t.co/1igHx2HS9m 

Step 2. Form:- https://t.co/UH2F5PlSam

Step 3. Li…",FALSE,0,NA,2021-12-04 13:38:00,FALSE,NA,"1467126038157139976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ubaydillah091",657,TRUE,FALSE,NA,NA
"RT @cosmopuffsNFT: 🪐Win A CosmoPuffs NFT🪐

1. Like and retweet. 🔄
2. Join our discord.👾
3. Comment your username.💬

Ends in 48 hours.

#Sol…",FALSE,0,NA,2021-12-04 13:37:58,FALSE,NA,"1467126033661177859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonkookie_Van",1336,TRUE,FALSE,NA,NA
"RT @NicolleBayo: ⁉️What is the next GEM💎 x100🚀🌓 in this DECEMBER?

#NFTs #BNB #usdtether #btc #Metaverse #NFT #Dot #Solana #SolanaNFT #ETH…",FALSE,0,NA,2021-12-04 13:37:58,FALSE,NA,"1467126031400124417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjriego_mntflc",221,TRUE,FALSE,NA,NA
"@SollySolana Nice project and congratulations to the team for their efforts to make this happen and best regard for… https://t.co/wtJNtVKrIU",FALSE,0,"SollySolana",2021-12-04 13:37:57,TRUE,"1467108410655186947","1467126027629563908","1464848857502781444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lebedumchim",0,FALSE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:57,FALSE,NA,"1467126027050618883",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Riosuu677646505",17400,TRUE,FALSE,NA,NA
"RT @SolCelebs: We will be burning🔥100% 🚀 of the remaining #NFTs (4500/10k) very soon!

🎉$50,000 #GIVEAWAY🎉

We will be picking ONE winner i…",FALSE,0,NA,2021-12-04 13:37:52,FALSE,NA,"1467126007971086338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raikerries",6795,TRUE,FALSE,NA,NA
"RT @haxgee1: 🎊🎊 #NFTGiveaways 🎊🎊

💰 200USD to 1 lucky winner! 💰

1️⃣ like + retweet this post 
2️⃣ tag 3 friends 
3️⃣ follow me 

Winner an…",FALSE,0,NA,2021-12-04 13:37:52,FALSE,NA,"1467126007606185985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lkgdzy",54,TRUE,FALSE,NA,NA
"RT @maxyamp: Happy Friday Crypto fam! What #SolanaNFTs are you stocking up on for the weekend? Surprise for the project that gets the most…",FALSE,0,NA,2021-12-04 13:37:52,FALSE,NA,"1467126006909915142",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuckyBobbieCity",899,TRUE,FALSE,NA,NA
"RT @PngPR0: 🚨MEGA #NFTGiveaway🚨

🏆48 HRS. 6 WINNERS🏆

🎁2 $SOL
🎁@illfacemasksnft 
🎁@CyberCheetahNFT
🎁@Mini_Elephants
🎁@ElementiesNFT

1️⃣Fol…",FALSE,0,NA,2021-12-04 13:37:50,FALSE,NA,"1467125998126878726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Levolef",243,TRUE,FALSE,NA,NA
"RT @vedranvukmans: I will give someone $100 in 24 hours. 

All you have to do is RT and be following me and put your Bell on. Folded hands…",FALSE,0,NA,2021-12-04 13:37:50,FALSE,NA,"1467125997875122183",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoreMoonves",299,TRUE,FALSE,NA,NA
"RT @JAY_NFTs: 🎁GIVEAWAY🎁

📅Date: 05/12
🏷️Price: 0.1 SOL
🏆Prize: 1 x NFT 

1⃣Follow @JAY_NFTs / @KittySolGang
2⃣RT + Like ❤️
3⃣Tag 3 Friends…",FALSE,0,NA,2021-12-04 13:37:50,FALSE,NA,"1467125996373504002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdrisAf1992",35,TRUE,FALSE,NA,NA
"RT @Cartoon_Cartel: 🚨NFT COLLAB GIVEAWAY 🚨

Cartoon Cartel ✖️ Ledgers NFT

Prizes 🎁
3✖️ Cartoon Cartel WL
3✖️ Ledgers NFT WL

To win 🏆
✅ Fo…",FALSE,0,NA,2021-12-04 13:37:48,FALSE,NA,"1467125988073029632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omer___israr",76,TRUE,FALSE,NA,NA
"@SolMintDaily @TheJungleNFT_ wish me luck
@marxo9090 @Andra4464 

#NFTGiveaway #SolanaNFT #Solana",FALSE,0,"SolMintDaily",2021-12-04 13:37:47,FALSE,"1466804168178511872","1467125987477364739","1444050325258842122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusRofii8",0,FALSE,FALSE,NA,NA
"RT @SpaceFalconIO: Don’t miss out on all the excitement, join our amazing Falconian community on @discord now! 

⬇️⬇️⬇️
Discord: https://t.…",FALSE,0,NA,2021-12-04 13:37:44,FALSE,NA,"1467125973891964932",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Arabind12970588",6,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:44,FALSE,NA,"1467125971153129474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Scottgg75572",17400,TRUE,FALSE,NA,NA
"RT @Nekoverse_NFT: We’ve passed 200 $SOL trading volume in 72 hours!

This only means one thing:

We’re having one of the greatest communit…",FALSE,0,NA,2021-12-04 13:37:43,FALSE,NA,"1467125966971441152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Linhbodanhthuy",2,TRUE,FALSE,NA,NA
"RT @daisy_btc: Upcoming #IDOs on @solanium_io in December

👇 👇 👇 👇 👇 
@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

😇…",FALSE,0,NA,2021-12-04 13:37:42,FALSE,NA,"1467125965419520005",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jack08432036",16,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:41,FALSE,NA,"1467125960990666753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fwckeverything",17400,TRUE,FALSE,NA,NA
"RT @xhashtagio: xTaggers, here’s your chance to #Earn up to 600% APR by simply staking your XTAG-USDC LP in our Fusion farming pool on @Ray…",FALSE,0,NA,2021-12-04 13:37:37,FALSE,NA,"1467125941537230855",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damisuny",285,TRUE,FALSE,NA,NA
"RT @DegenNation69: Sad day for #BTC maxis.
Always keep your nipple stickers close, they might come in handy.

#DegenNation #buythedip #Sola…",FALSE,0,NA,2021-12-04 13:37:36,FALSE,NA,"1467125939729489920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AceNoFOMOnoCry",1,TRUE,FALSE,NA,NA
"RT @crypto_caesar1: #Ethereum and #Solana have showed strength. This is significant IMO.",FALSE,0,NA,2021-12-04 13:37:36,FALSE,NA,"1467125937519087618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BitcoinBlessed",6,TRUE,FALSE,NA,NA
"RT @HorizonBots: WARNING: 45 OG spots left
To be able to get one please 
-like
-retweet
-comment
this post with your Discord tag attached
W…",FALSE,0,NA,2021-12-04 13:37:32,FALSE,NA,"1467125924453748737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dolceandgabb1",264,TRUE,FALSE,NA,NA
"RT @SneakySlamberts: GN #Solana fam 🌜
When I wake up, I am at 1000 followers, deal? 🤝

Missing 3!",FALSE,0,NA,2021-12-04 13:37:32,FALSE,NA,"1467125921396240389",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonaldL81632900",91,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:31,FALSE,NA,"1467125918691119112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kbh6101",17400,TRUE,FALSE,NA,NA
"Very promising project with great potential
@v_damola @OmololaAdebanj2 @Funmightcloset 

#Web3 #Work4 #Play2Earn… https://t.co/rU5hrfZaTa",FALSE,0,NA,2021-12-04 13:37:30,TRUE,NA,"1467125914039468032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damisuny",0,FALSE,FALSE,NA,NA
"RT @sherloNft: 👑 #NFTGiveaway 👑
Great chance to get Devil chick NFT 👑🔥
0.5 $Sol (+120$ Worth)
To Enter:
1️⃣Follow Me &amp; @chicks_nft  🔔
2️⃣❤️…",FALSE,0,NA,2021-12-04 13:37:28,FALSE,NA,"1467125905722118145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cryptopavel97",171,TRUE,FALSE,NA,NA
"RT @SollySolana: Great project, Best team, mighty ecosystem.
We are fully ready, SSO is ready for the future.🚀

Tag 3 friends, Retweet, lov…",FALSE,0,NA,2021-12-04 13:37:27,FALSE,NA,"1467125903457202182",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StellaStell9",351,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:27,FALSE,NA,"1467125903327170571",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstakhovAndrei",17400,TRUE,FALSE,NA,NA
"RT @HorizonBots: WARNING: 45 OG spots left
To be able to get one please 
-like
-retweet
-comment
this post with your Discord tag attached
W…",FALSE,0,NA,2021-12-04 13:37:26,FALSE,NA,"1467125899409641473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheVsCrypto",264,TRUE,FALSE,NA,NA
"RT @daisy_btc: Upcoming #IDOs on @solanium_io in December

👇 👇 👇 👇 👇 
@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

😇…",FALSE,0,NA,2021-12-04 13:37:26,FALSE,NA,"1467125898314870788",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JiaBSCX",16,TRUE,FALSE,NA,NA
"@ASTR0KIN @discord @telegram This a great project and great team too. I am earning non stop with Easter egg daily.… https://t.co/tLubZZH9y7",FALSE,0,"ASTR0KIN",2021-12-04 13:37:26,TRUE,"1467101090177036288","1467125896649846790","1302931285296533505","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Seraph_078",0,FALSE,FALSE,NA,NA
"RT @HiveKeepersNFT: Who wants some “Buy 1 get 1 FREE” #HiveKeepersNFT coupons?! 🛒🐝

🔁, ❤️ &amp; join https://t.co/UPgr7fQBKu

#Solana #NFT #NFT…",FALSE,0,NA,2021-12-04 13:37:23,FALSE,NA,"1467125886184873986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SlametAqi",42,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:22,FALSE,NA,"1467125881764126720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NanceSpurlock",17400,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:21,FALSE,NA,"1467125877037154310",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ayush44860162",17400,TRUE,FALSE,NA,NA
"Meet Tony. Watching Netflix and smoking a blunt. What's on his phone, more crap NFTs?

Stay tuned for 'Tony &amp; Clone… https://t.co/sN86bYWq38",FALSE,0,NA,2021-12-04 13:37:21,TRUE,NA,"1467125876592578567",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TonyandClones",0,FALSE,FALSE,NA,NA
"RT @sol_pandas: Good Morning beautiful Solana People!!

#solana #nft #huffhuff https://t.co/JUaEYoJUDa",FALSE,0,NA,2021-12-04 13:37:21,FALSE,NA,"1467125875846098948",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inktolin",3,TRUE,FALSE,NA,NA
"RT @vedranvukmans: I will give someone $100 in 24 hours. 

All you have to do is RT and be following me and put your Bell on. Folded hands…",FALSE,0,NA,2021-12-04 13:37:18,FALSE,NA,"1467125862654906371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakS13413562",299,TRUE,FALSE,NA,NA
"$SOL

IMO SOL is still bullish, lows were swept for the third time and they still hold. All eyes on the orderblock… https://t.co/tWYbueBk36",FALSE,0,NA,2021-12-04 13:37:17,TRUE,NA,"1467125860197187590",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mainachad",0,FALSE,FALSE,NA,NA
"@Christymayy @hey_wallet @WoofSolana Hurray!!! The Carving for an excellent opportunity has now finally Land...
Wit… https://t.co/csFJQGF9k0",FALSE,0,"Christymayy",2021-12-04 13:37:13,TRUE,"1466964382588411906","1467125843898081285","2290733636","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walexy_nyc",0,FALSE,FALSE,NA,NA
"@SolsWinter This is a very strong and trustworthy project, for those who have not yet participated in this project,… https://t.co/rnMb18kX6M",FALSE,1,"SolsWinter",2021-12-04 13:37:11,TRUE,"1465182195794935808","1467125835001843713","3253591802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdAtaul39951703",0,FALSE,FALSE,NA,NA
"@SollySolana @Crypto_Snowlord @SnowprinceTV @DAMILOL21022126 

#Solana #SOL #Sollysolana #SolanaAirdrop 

Great project",FALSE,0,"SollySolana",2021-12-04 13:37:07,FALSE,"1467108410655186947","1467125818136670213","1464848857502781444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SixtusNd",0,FALSE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:06,FALSE,NA,"1467125814084849664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xu_chinh",17400,TRUE,FALSE,NA,NA
"RT @vedranvukmans: I will give someone $100 in 24 hours. 

All you have to do is RT and be following me and put your Bell on. Folded hands…",FALSE,0,NA,2021-12-04 13:37:05,FALSE,NA,"1467125810402320391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrsRa98756016",299,TRUE,FALSE,NA,NA
"RT @Solrazr_App: The @SynchronyFi (Synchrony) #IDO #whitelist is open on #SolRazr

Go to https://t.co/qPCukUOChg

Participate NOW and be pa…",FALSE,0,NA,2021-12-04 13:37:03,FALSE,NA,"1467125802772934659",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fawn84036412",17400,TRUE,FALSE,NA,NA
"Sad day for #BTC maxis.
Always keep your nipple stickers close, they might come in handy.

#DegenNation #buythedip… https://t.co/XxJpTslAcV",FALSE,1,NA,2021-12-04 13:37:03,TRUE,NA,"1467125801699229699",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DegenNation69",1,FALSE,FALSE,NA,NA
"RT @XPLRS_Project: 🎉🎉 GIVEAWAY 🎉🎉

We’re giving away 3 SOL (~570$) to one lucky person! 

To enter:
- Follow @XPLRS_Project &amp; tag 2 friends…",FALSE,0,NA,2021-12-04 13:37:03,FALSE,NA,"1467125800269148161",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Noelasuncion66",31,TRUE,FALSE,NA,NA
"RT @SolCelebs: We will be burning🔥100% 🚀 of the remaining #NFTs (4500/10k) very soon!

🎉$50,000 #GIVEAWAY🎉

We will be picking ONE winner i…",FALSE,0,NA,2021-12-04 13:37:01,FALSE,NA,"1467125794291863556",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NungguWin",6795,TRUE,FALSE,NA,NA
"RT @SollySolana: SSO Airdrops 

Step 1. Follow us on Twitter:- https://t.co/1igHx2HS9m 

Step 2. Form:- https://t.co/UH2F5PlSam

Step 3. Li…",FALSE,0,NA,2021-12-04 13:37:01,FALSE,NA,"1467125792366804994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moh_thanni",657,TRUE,FALSE,NA,NA
"RT @haxgee1: 🎊🎊 #NFTGiveaways 🎊🎊

💰 200USD to 1 lucky winner! 💰

1️⃣ like + retweet this post 
2️⃣ tag 3 friends 
3️⃣ follow me 

Winner an…",FALSE,0,NA,2021-12-04 13:37:01,FALSE,NA,"1467125791003611141",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bitcoinfarmer74",54,TRUE,FALSE,NA,NA
"RT @rosearmy1305: Which one will bring you to the moon?😘😘😘

@SynchronyFi
@Blockassetco
@NovaFinance_
@PhantasiaSports
@ClubUnq

#Defi #Cryp…",FALSE,0,NA,2021-12-04 13:36:59,FALSE,NA,"1467125785429700608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anh9668",18,TRUE,FALSE,NA,NA
"RT @gottastopdat: 💡Nosy Blobs are the first deflationary NFTs on SOL

🎁Win 1x #NFT + $100 in SOL🤑

1️⃣Follow @NosyBlobs &amp; @gottastopdat
2️⃣…",FALSE,0,NA,2021-12-04 13:36:55,FALSE,NA,"1467125768220286992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djon_lenosh",126,TRUE,FALSE,NA,NA
